"BehaviorSpace results (NetLogo 6.2.1)"
"Difusión-Centralidad.nlogo"
"Efecto-Centralidad"
"05/07/2022 15:24:17:557 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-26","26","-16","16"
"[run number]","porc-iniciales","tipo-iniciales","prob-contagio","num-nodos","[step]","ticks"
"2009","40","mayorgrado","50","9000","14","14"
"2011","40","mayorgrado","50","9000","14","14"
"2010","40","mayorgrado","50","9000","16","16"
"2012","40","mayorgrado","50","9000","12","12"
"2013","40","mayorgrado","50","9000","16","16"
"2016","40","mayorgrado","50","9000","12","12"
"2014","40","mayorgrado","50","9000","17","17"
"2015","40","mayorgrado","50","9000","14","14"
"2017","40","mayorgrado","50","9000","14","14"
"2018","40","mayorgrado","50","9000","12","12"
"2019","40","mayorgrado","50","9000","14","14"
"2020","40","mayorgrado","50","9000","14","14"
"2021","40","mayorgrado","50","9000","12","12"
"2023","40","mayorgrado","50","9000","12","12"
"2022","40","mayorgrado","50","9000","13","13"
"2024","40","mayorgrado","50","9000","13","13"
"2025","40","mayorgrado","50","9000","12","12"
"2026","40","mayorgrado","50","9000","13","13"
"2028","40","mayorgrado","50","9000","13","13"
"2027","40","mayorgrado","50","9000","14","14"
"2029","40","mayorgrado","50","9000","16","16"
"2030","40","mayorgrado","50","9000","12","12"
"2032","40","mayorgrado","50","9000","13","13"
"2031","40","mayorgrado","50","9000","14","14"
"2033","40","mayorgrado","50","9000","12","12"
"2034","40","mayorgrado","50","9000","13","13"
"2035","40","mayorgrado","50","9000","10","10"
"2036","40","mayorgrado","50","9000","15","15"
"2037","40","mayorgrado","50","9000","14","14"
"2039","40","mayorgrado","50","9000","12","12"
"2041","40","mayorgrado","50","9000","11","11"
"2038","40","mayorgrado","50","9000","14","14"
"2040","40","mayorgrado","50","9000","15","15"
"2042","40","mayorgrado","50","9000","16","16"
"2043","40","mayorgrado","50","9000","15","15"
"2045","40","mayorgrado","50","9000","12","12"
"2047","40","mayorgrado","50","9000","11","11"
"2044","40","mayorgrado","50","9000","13","13"
"2046","40","mayorgrado","50","9000","15","15"
"2048","40","mayorgrado","50","9000","15","15"
"2050","40","mayorgrado","50","9000","11","11"
"2049","40","mayorgrado","50","9000","13","13"
"2051","40","mayorgrado","50","10000","14","14"
"2052","40","mayorgrado","50","10000","12","12"
"2055","40","mayorgrado","50","10000","13","13"
"2053","40","mayorgrado","50","10000","16","16"
"2056","40","mayorgrado","50","10000","13","13"
"2054","40","mayorgrado","50","10000","16","16"
"2057","40","mayorgrado","50","10000","14","14"
"2058","40","mayorgrado","50","10000","13","13"
"2060","40","mayorgrado","50","10000","13","13"
"2059","40","mayorgrado","50","10000","17","17"
"2061","40","mayorgrado","50","10000","13","13"
"2063","40","mayorgrado","50","10000","16","16"
"2064","40","mayorgrado","50","10000","14","14"
"2062","40","mayorgrado","50","10000","16","16"
"2066","40","mayorgrado","50","10000","14","14"
"2065","40","mayorgrado","50","10000","15","15"
"2067","40","mayorgrado","50","10000","12","12"
"2068","40","mayorgrado","50","10000","13","13"
"2069","40","mayorgrado","50","10000","12","12"
"2072","40","mayorgrado","50","10000","12","12"
"2074","40","mayorgrado","50","10000","11","11"
"2070","40","mayorgrado","50","10000","13","13"
"2073","40","mayorgrado","50","10000","15","15"
"2071","40","mayorgrado","50","10000","14","14"
"2075","40","mayorgrado","50","10000","16","16"
"2076","40","mayorgrado","50","10000","13","13"
"2077","40","mayorgrado","50","10000","12","12"
"2078","40","mayorgrado","50","10000","13","13"
"2081","40","mayorgrado","50","10000","11","11"
"2079","40","mayorgrado","50","10000","13","13"
"2080","40","mayorgrado","50","10000","16","16"
"2082","40","mayorgrado","50","10000","15","15"
"2083","40","mayorgrado","50","10000","13","13"
"2084","40","mayorgrado","50","10000","14","14"
"2086","40","mayorgrado","50","10000","12","12"
"2087","40","mayorgrado","50","10000","12","12"
"2085","40","mayorgrado","50","10000","15","15"
"2088","40","mayorgrado","50","10000","12","12"
"2090","40","mayorgrado","50","10000","12","12"
"2089","40","mayorgrado","50","10000","14","14"
"2093","40","mayorgrado","50","10000","13","13"
"2092","40","mayorgrado","50","10000","13","13"
"2091","40","mayorgrado","50","10000","17","17"
"2095","40","mayorgrado","50","10000","14","14"
"2094","40","mayorgrado","50","10000","13","13"
"2096","40","mayorgrado","50","10000","15","15"
"2101","40","random","50","5000","14","14"
"2102","40","random","50","5000","14","14"
"2097","40","mayorgrado","50","10000","13","13"
"2103","40","random","50","5000","18","18"
"2098","40","mayorgrado","50","10000","14","14"
"2104","40","random","50","5000","15","15"
"2099","40","mayorgrado","50","10000","11","11"
"2105","40","random","50","5000","17","17"
"2106","40","random","50","5000","16","16"
"2108","40","random","50","5000","16","16"
"2100","40","mayorgrado","50","10000","14","14"
"2107","40","random","50","5000","18","18"
"2110","40","random","50","5000","17","17"
"2111","40","random","50","5000","14","14"
"2109","40","random","50","5000","15","15"
"2112","40","random","50","5000","15","15"
"2113","40","random","50","5000","19","19"
"2118","40","random","50","5000","15","15"
"2114","40","random","50","5000","19","19"
"2116","40","random","50","5000","16","16"
"2115","40","random","50","5000","18","18"
"2117","40","random","50","5000","19","19"
"2119","40","random","50","5000","13","13"
"2120","40","random","50","5000","14","14"
"2121","40","random","50","5000","14","14"
"2123","40","random","50","5000","14","14"
"2122","40","random","50","5000","19","19"
"2126","40","random","50","5000","13","13"
"2124","40","random","50","5000","13","13"
"2125","40","random","50","5000","17","17"
"2127","40","random","50","5000","15","15"
"2128","40","random","50","5000","19","19"
"2129","40","random","50","5000","16","16"
"2132","40","random","50","5000","13","13"
"2131","40","random","50","5000","18","18"
"2133","40","random","50","5000","17","17"
"2130","40","random","50","5000","17","17"
"2136","40","random","50","5000","14","14"
"2135","40","random","50","5000","17","17"
"2134","40","random","50","5000","16","16"
"2137","40","random","50","5000","17","17"
"2138","40","random","50","5000","17","17"
"2141","40","random","50","5000","13","13"
"2139","40","random","50","5000","19","19"
"2140","40","random","50","5000","13","13"
"2142","40","random","50","5000","15","15"
"2144","40","random","50","5000","14","14"
"2143","40","random","50","5000","20","20"
"2146","40","random","50","5000","14","14"
"2145","40","random","50","5000","15","15"
"2147","40","random","50","5000","17","17"
"2149","40","random","50","5000","16","16"
"2148","40","random","50","5000","18","18"
"2150","40","random","50","5000","19","19"
"2151","40","random","50","6000","16","16"
"2153","40","random","50","6000","18","18"
"2154","40","random","50","6000","16","16"
"2152","40","random","50","6000","20","20"
"2155","40","random","50","6000","15","15"
"2156","40","random","50","6000","17","17"
"2157","40","random","50","6000","17","17"
"2158","40","random","50","6000","19","19"
"2159","40","random","50","6000","17","17"
"2162","40","random","50","6000","15","15"
"2161","40","random","50","6000","15","15"
"2160","40","random","50","6000","18","18"
"2163","40","random","50","6000","17","17"
"2165","40","random","50","6000","15","15"
"2164","40","random","50","6000","15","15"
"2166","40","random","50","6000","18","18"
"2168","40","random","50","6000","14","14"
"2167","40","random","50","6000","19","19"
"2170","40","random","50","6000","14","14"
"2169","40","random","50","6000","16","16"
"2171","40","random","50","6000","15","15"
"2172","40","random","50","6000","16","16"
"2173","40","random","50","6000","14","14"
"2174","40","random","50","6000","14","14"
"2176","40","random","50","6000","17","17"
"2175","40","random","50","6000","20","20"
"2177","40","random","50","6000","18","18"
"2179","40","random","50","6000","17","17"
"2178","40","random","50","6000","19","19"
"2180","40","random","50","6000","15","15"
"2182","40","random","50","6000","13","13"
"2181","40","random","50","6000","17","17"
"2183","40","random","50","6000","13","13"
"2184","40","random","50","6000","14","14"
"2185","40","random","50","6000","16","16"
"2187","40","random","50","6000","15","15"
"2188","40","random","50","6000","18","18"
"2186","40","random","50","6000","19","19"
"2189","40","random","50","6000","16","16"
"2193","40","random","50","6000","14","14"
"2192","40","random","50","6000","16","16"
"2191","40","random","50","6000","19","19"
"2190","40","random","50","6000","23","23"
"2194","40","random","50","6000","14","14"
"2195","40","random","50","6000","15","15"
"2196","40","random","50","6000","19","19"
"2197","40","random","50","6000","21","21"
"2200","40","random","50","6000","14","14"
"2199","40","random","50","6000","15","15"
"2198","40","random","50","6000","20","20"
"2201","40","random","50","7000","14","14"
"2203","40","random","50","7000","15","15"
"2202","40","random","50","7000","17","17"
"2205","40","random","50","7000","15","15"
"2204","40","random","50","7000","16","16"
"2206","40","random","50","7000","17","17"
"2207","40","random","50","7000","22","22"
"2209","40","random","50","7000","18","18"
"2208","40","random","50","7000","19","19"
"2211","40","random","50","7000","21","21"
"2210","40","random","50","7000","21","21"
"2212","40","random","50","7000","17","17"
"2213","40","random","50","7000","16","16"
"2214","40","random","50","7000","16","16"
"2217","40","random","50","7000","15","15"
"2216","40","random","50","7000","15","15"
"2215","40","random","50","7000","16","16"
"2219","40","random","50","7000","14","14"
"2218","40","random","50","7000","20","20"
"2220","40","random","50","7000","15","15"
"2221","40","random","50","7000","17","17"
"2222","40","random","50","7000","15","15"
"2223","40","random","50","7000","17","17"
"2224","40","random","50","7000","19","19"
"2226","40","random","50","7000","14","14"
"2225","40","random","50","7000","23","23"
"2227","40","random","50","7000","17","17"
"2228","40","random","50","7000","16","16"
"2230","40","random","50","7000","16","16"
"2229","40","random","50","7000","15","15"
"2231","40","random","50","7000","19","19"
"2232","40","random","50","7000","17","17"
"2235","40","random","50","7000","18","18"
"2234","40","random","50","7000","18","18"
"2233","40","random","50","7000","23","23"
"2236","40","random","50","7000","20","20"
"2238","40","random","50","7000","16","16"
"2237","40","random","50","7000","17","17"
"2239","40","random","50","7000","16","16"
"2240","40","random","50","7000","13","13"
"2241","40","random","50","7000","15","15"
"2243","40","random","50","7000","15","15"
"2242","40","random","50","7000","18","18"
"2244","40","random","50","7000","16","16"
"2246","40","random","50","7000","16","16"
"2245","40","random","50","7000","18","18"
"2247","40","random","50","7000","17","17"
"2248","40","random","50","7000","21","21"
"2249","40","random","50","7000","19","19"
"2251","40","random","50","8000","15","15"
"2250","40","random","50","7000","21","21"
"2253","40","random","50","8000","16","16"
"2252","40","random","50","8000","19","19"
"2254","40","random","50","8000","16","16"
"2256","40","random","50","8000","17","17"
"2258","40","random","50","8000","16","16"
"2257","40","random","50","8000","20","20"
"2259","40","random","50","8000","16","16"
"2260","40","random","50","8000","17","17"
"2261","40","random","50","8000","16","16"
"2255","40","random","50","8000","32","32"
"2262","40","random","50","8000","17","17"
"2263","40","random","50","8000","16","16"
"2264","40","random","50","8000","15","15"
"2267","40","random","50","8000","16","16"
"2266","40","random","50","8000","15","15"
"2265","40","random","50","8000","20","20"
"2269","40","random","50","8000","15","15"
"2268","40","random","50","8000","16","16"
"2270","40","random","50","8000","18","18"
"2271","40","random","50","8000","15","15"
"2273","40","random","50","8000","14","14"
"2275","40","random","50","8000","15","15"
"2272","40","random","50","8000","19","19"
"2276","40","random","50","8000","17","17"
"2274","40","random","50","8000","19","19"
"2278","40","random","50","8000","14","14"
"2277","40","random","50","8000","17","17"
"2280","40","random","50","8000","17","17"
"2281","40","random","50","8000","16","16"
"2279","40","random","50","8000","16","16"
"2282","40","random","50","8000","19","19"
"2284","40","random","50","8000","17","17"
"2283","40","random","50","8000","17","17"
"2286","40","random","50","8000","15","15"
"2285","40","random","50","8000","16","16"
"2287","40","random","50","8000","18","18"
"2289","40","random","50","8000","16","16"
"2288","40","random","50","8000","19","19"
"2292","40","random","50","8000","17","17"
"2290","40","random","50","8000","18","18"
"2291","40","random","50","8000","18","18"
"2294","40","random","50","8000","18","18"
"2293","40","random","50","8000","21","21"
"2295","40","random","50","8000","15","15"
"2296","40","random","50","8000","15","15"
"2297","40","random","50","8000","17","17"
"2298","40","random","50","8000","20","20"
"2300","40","random","50","8000","15","15"
"2299","40","random","50","8000","17","17"
"2301","40","random","50","9000","16","16"
"2302","40","random","50","9000","18","18"
"2303","40","random","50","9000","15","15"
"2305","40","random","50","9000","15","15"
"2304","40","random","50","9000","19","19"
"2306","40","random","50","9000","15","15"
"2308","40","random","50","9000","16","16"
"2307","40","random","50","9000","21","21"
"2309","40","random","50","9000","18","18"
"2310","40","random","50","9000","16","16"
"2311","40","random","50","9000","17","17"
"2312","40","random","50","9000","18","18"
"2315","40","random","50","9000","15","15"
"2313","40","random","50","9000","21","21"
"2314","40","random","50","9000","19","19"
"2316","40","random","50","9000","19","19"
"2318","40","random","50","9000","16","16"
"2317","40","random","50","9000","18","18"
"2319","40","random","50","9000","15","15"
"2320","40","random","50","9000","16","16"
"2322","40","random","50","9000","15","15"
"2323","40","random","50","9000","15","15"
"2325","40","random","50","9000","14","14"
"2321","40","random","50","9000","23","23"
"2324","40","random","50","9000","17","17"
"2327","40","random","50","9000","13","13"
"2326","40","random","50","9000","18","18"
"2328","40","random","50","9000","14","14"
"2330","40","random","50","9000","15","15"
"2329","40","random","50","9000","19","19"
"2331","40","random","50","9000","18","18"
"2333","40","random","50","9000","17","17"
"2332","40","random","50","9000","16","16"
"2334","40","random","50","9000","16","16"
"2336","40","random","50","9000","15","15"
"2335","40","random","50","9000","18","18"
"2339","40","random","50","9000","19","19"
"2338","40","random","50","9000","19","19"
"2340","40","random","50","9000","18","18"
"2337","40","random","50","9000","22","22"
"2342","40","random","50","9000","16","16"
"2341","40","random","50","9000","19","19"
"2344","40","random","50","9000","16","16"
"2343","40","random","50","9000","23","23"
"2348","40","random","50","9000","14","14"
"2347","40","random","50","9000","17","17"
"2345","40","random","50","9000","18","18"
"2350","40","random","50","9000","17","17"
"2349","40","random","50","9000","20","20"
"2351","40","random","50","10000","15","15"
"2346","40","random","50","9000","23","23"
"2352","40","random","50","10000","16","16"
"2354","40","random","50","10000","18","18"
"2356","40","random","50","10000","17","17"
"2355","40","random","50","10000","21","21"
"2358","40","random","50","10000","19","19"
"2357","40","random","50","10000","18","18"
"2359","40","random","50","10000","18","18"
"2353","40","random","50","10000","26","26"
"2361","40","random","50","10000","15","15"
"2360","40","random","50","10000","21","21"
"2362","40","random","50","10000","17","17"
"2364","40","random","50","10000","17","17"
"2365","40","random","50","10000","17","17"
"2367","40","random","50","10000","15","15"
"2363","40","random","50","10000","22","22"
"2366","40","random","50","10000","17","17"
"2368","40","random","50","10000","17","17"
"2370","40","random","50","10000","15","15"
"2371","40","random","50","10000","15","15"
"2369","40","random","50","10000","19","19"
"2374","40","random","50","10000","15","15"
"2373","40","random","50","10000","16","16"
"2372","40","random","50","10000","17","17"
"2375","40","random","50","10000","19","19"
"2376","40","random","50","10000","17","17"
"2378","40","random","50","10000","16","16"
"2377","40","random","50","10000","18","18"
"2380","40","random","50","10000","17","17"
"2381","40","random","50","10000","13","13"
"2379","40","random","50","10000","18","18"
"2382","40","random","50","10000","21","21"
"2384","40","random","50","10000","15","15"
"2383","40","random","50","10000","19","19"
"2385","40","random","50","10000","15","15"
"2387","40","random","50","10000","16","16"
"2386","40","random","50","10000","16","16"
"2388","40","random","50","10000","16","16"
"2389","40","random","50","10000","17","17"
"2392","40","random","50","10000","13","13"
"2390","40","random","50","10000","18","18"
"2393","40","random","50","10000","15","15"
"2391","40","random","50","10000","22","22"
"2396","40","random","50","10000","14","14"
"2395","40","random","50","10000","16","16"
"2394","40","random","50","10000","19","19"
"2397","40","random","50","10000","15","15"
"2402","50","mayorgrado","50","5000","14","14"
"2403","50","mayorgrado","50","5000","12","12"
"2401","50","mayorgrado","50","5000","20","20"
"2404","50","mayorgrado","50","5000","13","13"
"2400","40","random","50","10000","13","13"
"2398","40","random","50","10000","17","17"
"2405","50","mayorgrado","50","5000","15","15"
"2399","40","random","50","10000","19","19"
"2406","50","mayorgrado","50","5000","12","12"
"2409","50","mayorgrado","50","5000","10","10"
"2408","50","mayorgrado","50","5000","12","12"
"2407","50","mayorgrado","50","5000","18","18"
"2410","50","mayorgrado","50","5000","14","14"
"2411","50","mayorgrado","50","5000","12","12"
"2414","50","mayorgrado","50","5000","11","11"
"2413","50","mayorgrado","50","5000","13","13"
"2412","50","mayorgrado","50","5000","16","16"
"2417","50","mayorgrado","50","5000","11","11"
"2415","50","mayorgrado","50","5000","13","13"
"2419","50","mayorgrado","50","5000","9","9"
"2416","50","mayorgrado","50","5000","15","15"
"2418","50","mayorgrado","50","5000","14","14"
"2420","50","mayorgrado","50","5000","12","12"
"2421","50","mayorgrado","50","5000","11","11"
"2422","50","mayorgrado","50","5000","13","13"
"2423","50","mayorgrado","50","5000","12","12"
"2424","50","mayorgrado","50","5000","12","12"
"2425","50","mayorgrado","50","5000","11","11"
"2427","50","mayorgrado","50","5000","9","9"
"2426","50","mayorgrado","50","5000","17","17"
"2428","50","mayorgrado","50","5000","12","12"
"2429","50","mayorgrado","50","5000","12","12"
"2430","50","mayorgrado","50","5000","12","12"
"2433","50","mayorgrado","50","5000","10","10"
"2431","50","mayorgrado","50","5000","13","13"
"2432","50","mayorgrado","50","5000","14","14"
"2435","50","mayorgrado","50","5000","12","12"
"2434","50","mayorgrado","50","5000","14","14"
"2436","50","mayorgrado","50","5000","11","11"
"2437","50","mayorgrado","50","5000","14","14"
"2439","50","mayorgrado","50","5000","11","11"
"2440","50","mayorgrado","50","5000","14","14"
"2438","50","mayorgrado","50","5000","16","16"
"2444","50","mayorgrado","50","5000","10","10"
"2441","50","mayorgrado","50","5000","14","14"
"2443","50","mayorgrado","50","5000","12","12"
"2442","50","mayorgrado","50","5000","15","15"
"2445","50","mayorgrado","50","5000","13","13"
"2446","50","mayorgrado","50","5000","11","11"
"2449","50","mayorgrado","50","5000","11","11"
"2447","50","mayorgrado","50","5000","13","13"
"2450","50","mayorgrado","50","5000","13","13"
"2448","50","mayorgrado","50","5000","16","16"
"2451","50","mayorgrado","50","6000","14","14"
"2452","50","mayorgrado","50","6000","11","11"
"2453","50","mayorgrado","50","6000","14","14"
"2454","50","mayorgrado","50","6000","15","15"
"2455","50","mayorgrado","50","6000","13","13"
"2457","50","mayorgrado","50","6000","11","11"
"2456","50","mayorgrado","50","6000","13","13"
"2458","50","mayorgrado","50","6000","12","12"
"2460","50","mayorgrado","50","6000","12","12"
"2459","50","mayorgrado","50","6000","15","15"
"2461","50","mayorgrado","50","6000","14","14"
"2462","50","mayorgrado","50","6000","12","12"
"2464","50","mayorgrado","50","6000","13","13"
"2463","50","mayorgrado","50","6000","12","12"
"2466","50","mayorgrado","50","6000","12","12"
"2467","50","mayorgrado","50","6000","13","13"
"2465","50","mayorgrado","50","6000","17","17"
"2468","50","mayorgrado","50","6000","13","13"
"2470","50","mayorgrado","50","6000","11","11"
"2469","50","mayorgrado","50","6000","13","13"
"2471","50","mayorgrado","50","6000","12","12"
"2472","50","mayorgrado","50","6000","13","13"
"2476","50","mayorgrado","50","6000","11","11"
"2475","50","mayorgrado","50","6000","11","11"
"2474","50","mayorgrado","50","6000","14","14"
"2473","50","mayorgrado","50","6000","16","16"
"2477","50","mayorgrado","50","6000","11","11"
"2478","50","mayorgrado","50","6000","15","15"
"2479","50","mayorgrado","50","6000","16","16"
"2480","50","mayorgrado","50","6000","14","14"
"2481","50","mayorgrado","50","6000","14","14"
"2483","50","mayorgrado","50","6000","12","12"
"2482","50","mayorgrado","50","6000","14","14"
"2484","50","mayorgrado","50","6000","14","14"
"2485","50","mayorgrado","50","6000","12","12"
"2488","50","mayorgrado","50","6000","10","10"
"2487","50","mayorgrado","50","6000","12","12"
"2490","50","mayorgrado","50","6000","10","10"
"2486","50","mayorgrado","50","6000","16","16"
"2489","50","mayorgrado","50","6000","15","15"
"2491","50","mayorgrado","50","6000","12","12"
"2492","50","mayorgrado","50","6000","10","10"
"2493","50","mayorgrado","50","6000","12","12"
"2494","50","mayorgrado","50","6000","11","11"
"2495","50","mayorgrado","50","6000","13","13"
"2496","50","mayorgrado","50","6000","13","13"
"2498","50","mayorgrado","50","6000","14","14"
"2497","50","mayorgrado","50","6000","13","13"
"2499","50","mayorgrado","50","6000","12","12"
"2500","50","mayorgrado","50","6000","16","16"
"2501","50","mayorgrado","50","7000","12","12"
"2502","50","mayorgrado","50","7000","11","11"
"2503","50","mayorgrado","50","7000","11","11"
"2505","50","mayorgrado","50","7000","13","13"
"2506","50","mayorgrado","50","7000","12","12"
"2504","50","mayorgrado","50","7000","16","16"
"2507","50","mayorgrado","50","7000","13","13"
"2508","50","mayorgrado","50","7000","14","14"
"2510","50","mayorgrado","50","7000","11","11"
"2509","50","mayorgrado","50","7000","14","14"
"2511","50","mayorgrado","50","7000","13","13"
"2514","50","mayorgrado","50","7000","12","12"
"2513","50","mayorgrado","50","7000","12","12"
"2512","50","mayorgrado","50","7000","17","17"
"2515","50","mayorgrado","50","7000","15","15"
"2516","50","mayorgrado","50","7000","12","12"
"2517","50","mayorgrado","50","7000","12","12"
"2518","50","mayorgrado","50","7000","13","13"
"2519","50","mayorgrado","50","7000","17","17"
"2520","50","mayorgrado","50","7000","12","12"
"2521","50","mayorgrado","50","7000","13","13"
"2522","50","mayorgrado","50","7000","14","14"
"2523","50","mayorgrado","50","7000","13","13"
"2525","50","mayorgrado","50","7000","11","11"
"2526","50","mayorgrado","50","7000","11","11"
"2524","50","mayorgrado","50","7000","14","14"
"2527","50","mayorgrado","50","7000","12","12"
"2528","50","mayorgrado","50","7000","17","17"
"2529","50","mayorgrado","50","7000","13","13"
"2530","50","mayorgrado","50","7000","11","11"
"2531","50","mayorgrado","50","7000","12","12"
"2532","50","mayorgrado","50","7000","12","12"
"2534","50","mayorgrado","50","7000","11","11"
"2535","50","mayorgrado","50","7000","13","13"
"2533","50","mayorgrado","50","7000","16","16"
"2537","50","mayorgrado","50","7000","14","14"
"2538","50","mayorgrado","50","7000","15","15"
"2539","50","mayorgrado","50","7000","12","12"
"2536","50","mayorgrado","50","7000","16","16"
"2541","50","mayorgrado","50","7000","13","13"
"2540","50","mayorgrado","50","7000","15","15"
"2543","50","mayorgrado","50","7000","14","14"
"2542","50","mayorgrado","50","7000","18","18"
"2544","50","mayorgrado","50","7000","12","12"
"2547","50","mayorgrado","50","7000","11","11"
"2545","50","mayorgrado","50","7000","12","12"
"2546","50","mayorgrado","50","7000","13","13"
"2548","50","mayorgrado","50","7000","10","10"
"2549","50","mayorgrado","50","7000","13","13"
"2550","50","mayorgrado","50","7000","12","12"
"2552","50","mayorgrado","50","8000","11","11"
"2554","50","mayorgrado","50","8000","13","13"
"2551","50","mayorgrado","50","8000","16","16"
"2556","50","mayorgrado","50","8000","11","11"
"2555","50","mayorgrado","50","8000","16","16"
"2553","50","mayorgrado","50","8000","21","21"
"2557","50","mayorgrado","50","8000","13","13"
"2558","50","mayorgrado","50","8000","13","13"
"2559","50","mayorgrado","50","8000","14","14"
"2561","50","mayorgrado","50","8000","13","13"
"2560","50","mayorgrado","50","8000","14","14"
"2562","50","mayorgrado","50","8000","13","13"
"2563","50","mayorgrado","50","8000","16","16"
"2564","50","mayorgrado","50","8000","13","13"
"2565","50","mayorgrado","50","8000","13","13"
"2566","50","mayorgrado","50","8000","13","13"
"2569","50","mayorgrado","50","8000","13","13"
"2570","50","mayorgrado","50","8000","13","13"
"2567","50","mayorgrado","50","8000","15","15"
"2568","50","mayorgrado","50","8000","17","17"
"2572","50","mayorgrado","50","8000","12","12"
"2573","50","mayorgrado","50","8000","10","10"
"2571","50","mayorgrado","50","8000","14","14"
"2574","50","mayorgrado","50","8000","14","14"
"2577","50","mayorgrado","50","8000","11","11"
"2575","50","mayorgrado","50","8000","13","13"
"2578","50","mayorgrado","50","8000","12","12"
"2576","50","mayorgrado","50","8000","14","14"
"2580","50","mayorgrado","50","8000","13","13"
"2581","50","mayorgrado","50","8000","11","11"
"2579","50","mayorgrado","50","8000","13","13"
"2583","50","mayorgrado","50","8000","11","11"
"2584","50","mayorgrado","50","8000","14","14"
"2582","50","mayorgrado","50","8000","15","15"
"2585","50","mayorgrado","50","8000","14","14"
"2587","50","mayorgrado","50","8000","11","11"
"2588","50","mayorgrado","50","8000","14","14"
"2586","50","mayorgrado","50","8000","16","16"
"2589","50","mayorgrado","50","8000","17","17"
"2590","50","mayorgrado","50","8000","12","12"
"2591","50","mayorgrado","50","8000","13","13"
"2592","50","mayorgrado","50","8000","16","16"
"2595","50","mayorgrado","50","8000","11","11"
"2594","50","mayorgrado","50","8000","15","15"
"2593","50","mayorgrado","50","8000","17","17"
"2597","50","mayorgrado","50","8000","14","14"
"2598","50","mayorgrado","50","8000","12","12"
"2596","50","mayorgrado","50","8000","19","19"
"2599","50","mayorgrado","50","8000","10","10"
"2602","50","mayorgrado","50","9000","11","11"
"2600","50","mayorgrado","50","8000","14","14"
"2603","50","mayorgrado","50","9000","11","11"
"2601","50","mayorgrado","50","9000","14","14"
"2607","50","mayorgrado","50","9000","12","12"
"2604","50","mayorgrado","50","9000","16","16"
"2606","50","mayorgrado","50","9000","13","13"
"2605","50","mayorgrado","50","9000","14","14"
"2608","50","mayorgrado","50","9000","12","12"
"2610","50","mayorgrado","50","9000","13","13"
"2611","50","mayorgrado","50","9000","13","13"
"2609","50","mayorgrado","50","9000","16","16"
"2612","50","mayorgrado","50","9000","13","13"
"2613","50","mayorgrado","50","9000","13","13"
"2615","50","mayorgrado","50","9000","13","13"
"2614","50","mayorgrado","50","9000","15","15"
"2617","50","mayorgrado","50","9000","14","14"
"2619","50","mayorgrado","50","9000","11","11"
"2618","50","mayorgrado","50","9000","14","14"
"2621","50","mayorgrado","50","9000","11","11"
"2616","50","mayorgrado","50","9000","18","18"
"2620","50","mayorgrado","50","9000","15","15"
"2622","50","mayorgrado","50","9000","14","14"
"2623","50","mayorgrado","50","9000","15","15"
"2624","50","mayorgrado","50","9000","16","16"
"2625","50","mayorgrado","50","9000","11","11"
"2626","50","mayorgrado","50","9000","11","11"
"2628","50","mayorgrado","50","9000","12","12"
"2627","50","mayorgrado","50","9000","16","16"
"2630","50","mayorgrado","50","9000","12","12"
"2629","50","mayorgrado","50","9000","16","16"
"2633","50","mayorgrado","50","9000","11","11"
"2631","50","mayorgrado","50","9000","15","15"
"2632","50","mayorgrado","50","9000","14","14"
"2635","50","mayorgrado","50","9000","13","13"
"2634","50","mayorgrado","50","9000","13","13"
"2637","50","mayorgrado","50","9000","12","12"
"2636","50","mayorgrado","50","9000","14","14"
"2638","50","mayorgrado","50","9000","18","18"
"2640","50","mayorgrado","50","9000","13","13"
"2639","50","mayorgrado","50","9000","13","13"
"2641","50","mayorgrado","50","9000","13","13"
"2642","50","mayorgrado","50","9000","13","13"
"2643","50","mayorgrado","50","9000","13","13"
"2644","50","mayorgrado","50","9000","13","13"
"2645","50","mayorgrado","50","9000","13","13"
"2647","50","mayorgrado","50","9000","13","13"
"2648","50","mayorgrado","50","9000","13","13"
"2646","50","mayorgrado","50","9000","16","16"
"2649","50","mayorgrado","50","9000","16","16"
"2650","50","mayorgrado","50","9000","14","14"
"2651","50","mayorgrado","50","10000","14","14"
"2652","50","mayorgrado","50","10000","13","13"
"2653","50","mayorgrado","50","10000","12","12"
"2654","50","mayorgrado","50","10000","12","12"
"2655","50","mayorgrado","50","10000","13","13"
"2656","50","mayorgrado","50","10000","13","13"
"2657","50","mayorgrado","50","10000","12","12"
"2658","50","mayorgrado","50","10000","12","12"
"2659","50","mayorgrado","50","10000","13","13"
"2660","50","mayorgrado","50","10000","14","14"
"2661","50","mayorgrado","50","10000","16","16"
"2663","50","mayorgrado","50","10000","11","11"
"2662","50","mayorgrado","50","10000","12","12"
"2665","50","mayorgrado","50","10000","12","12"
"2664","50","mayorgrado","50","10000","14","14"
"2666","50","mayorgrado","50","10000","13","13"
"2667","50","mayorgrado","50","10000","16","16"
"2668","50","mayorgrado","50","10000","13","13"
"2669","50","mayorgrado","50","10000","14","14"
"2671","50","mayorgrado","50","10000","12","12"
"2670","50","mayorgrado","50","10000","13","13"
"2673","50","mayorgrado","50","10000","12","12"
"2672","50","mayorgrado","50","10000","14","14"
"2674","50","mayorgrado","50","10000","15","15"
