"BehaviorSpace results (NetLogo 6.2.1)"
"Vacunación-CompGigante.nlogo"
"Vacunación-ComGigante"
"05/08/2022 23:38:55:795 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-26","26","-16","16"
"[run number]","porc-iniciales","tipo-iniciales","num-nodos","[step]","tamaño-gigante"
"358","10","random","300","19","276"
"359","10","random","300","19","275"
"357","10","random","300","24","217"
"360","10","random","300","16","274"
"356","10","random","300","27","245"
"358","10","random","300","20","275"
"357","10","random","300","25","216"
"360","10","random","300","17","273"
"361","10","between","100","9","6"
"358","10","random","300","21","275"
"359","10","random","300","20","270"
"357","10","random","300","26","213"
"356","10","random","300","28","244"
"360","10","random","300","18","271"
"359","10","random","300","21","263"
"358","10","random","300","22","273"
"362","10","between","100","0","100"
"357","10","random","300","27","211"
"360","10","random","300","19","270"
"359","10","random","300","22","261"
"358","10","random","300","23","272"
"356","10","random","300","29","243"
"360","10","random","300","20","267"
"357","10","random","300","28","209"
"358","10","random","300","24","271"
"359","10","random","300","23","260"
"357","10","random","300","29","208"
"363","10","between","100","0","100"
"360","10","random","300","21","266"
"358","10","random","300","25","268"
"359","10","random","300","24","258"
"360","10","random","300","22","265"
"362","10","between","100","1","24"
"364","10","between","100","0","100"
"299","6","eigen","300","16","51"
"360","10","random","300","23","264"
"358","10","random","300","26","267"
"359","10","random","300","25","258"
"358","10","random","300","27","266"
"359","10","random","300","26","257"
"358","10","random","300","28","264"
"359","10","random","300","27","242"
"360","10","random","300","24","254"
"358","10","random","300","29","199"
"363","10","between","100","1","54"
"364","10","between","100","1","20"
"360","10","random","300","25","252"
"359","10","random","300","28","241"
"365","10","between","100","0","100"
"362","10","between","100","2","18"
"364","10","between","100","2","17"
"359","10","random","300","29","240"
"360","10","random","300","26","251"
"366","10","between","100","0","100"
"364","10","between","100","3","16"
"362","10","between","100","3","9"
"360","10","random","300","27","247"
"363","10","between","100","2","14"
"360","10","random","300","28","243"
"364","10","between","100","4","14"
"362","10","between","100","4","6"
"363","10","between","100","3","14"
"360","10","random","300","29","243"
"365","10","between","100","1","39"
"362","10","between","100","5","6"
"364","10","between","100","5","11"
"366","10","between","100","1","38"
"362","10","between","100","6","6"
"363","10","between","100","4","11"
"364","10","between","100","6","10"
"362","10","between","100","7","6"
"366","10","between","100","2","26"
"367","10","between","100","0","100"
"363","10","between","100","5","8"
"366","10","between","100","3","12"
"362","10","between","100","8","5"
"364","10","between","100","7","9"
"366","10","between","100","4","10"
"362","10","between","100","9","5"
"363","10","between","100","6","8"
"366","10","between","100","5","8"
"368","10","between","100","0","100"
"366","10","between","100","6","6"
"364","10","between","100","8","7"
"367","10","between","100","1","56"
"363","10","between","100","7","7"
"366","10","between","100","7","5"
"366","10","between","100","8","5"
"366","10","between","100","9","4"
"367","10","between","100","2","17"
"364","10","between","100","9","6"
"365","10","between","100","2","21"
"363","10","between","100","8","6"
"367","10","between","100","3","16"
"363","10","between","100","9","6"
"365","10","between","100","3","17"
"368","10","between","100","1","57"
"370","10","between","100","0","100"
"367","10","between","100","4","13"
"369","10","between","100","0","100"
"367","10","between","100","5","12"
"365","10","between","100","4","14"
"365","10","between","100","5","11"
"367","10","between","100","6","7"
"368","10","between","100","2","32"
"367","10","between","100","7","7"
"365","10","between","100","6","8"
"370","10","between","100","1","25"
"369","10","between","100","1","34"
"365","10","between","100","7","8"
"371","10","between","200","0","200"
"370","10","between","100","2","25"
"370","10","between","100","3","23"
"369","10","between","100","2","22"
"300","6","eigen","300","13","94"
"368","10","between","100","3","10"
"370","10","between","100","4","10"
"365","10","between","100","8","7"
"370","10","between","100","5","10"
"369","10","between","100","3","12"
"368","10","between","100","4","9"
"370","10","between","100","6","7"
"365","10","between","100","9","7"
"369","10","between","100","4","10"
"370","10","between","100","7","7"
"370","10","between","100","8","5"
"370","10","between","100","9","5"
"373","10","between","200","0","200"
"369","10","between","100","5","9"
"368","10","between","100","5","9"
"372","10","between","200","0","200"
"369","10","between","100","6","8"
"368","10","between","100","6","8"
"369","10","between","100","7","7"
"368","10","between","100","7","7"
"299","6","eigen","300","17","51"
"369","10","between","100","8","6"
"368","10","between","100","8","6"
"369","10","between","100","9","5"
"374","10","between","200","0","200"
"368","10","between","100","9","5"
"371","10","between","200","1","50"
"375","10","between","200","0","200"
"376","10","between","200","0","200"
"371","10","between","200","2","32"
"300","6","eigen","300","14","94"
"371","10","between","200","3","30"
"371","10","between","200","4","22"
"372","10","between","200","1","51"
"371","10","between","200","5","20"
"371","10","between","200","6","10"
"374","10","between","200","1","63"
"367","10","between","100","8","5"
"367","10","between","100","9","5"
"371","10","between","200","7","9"
"377","10","between","200","0","200"
"374","10","between","200","2","48"
"372","10","between","200","2","28"
"374","10","between","200","3","33"
"376","10","between","200","1","61"
"373","10","between","200","1","71"
"377","10","between","200","1","55"
"374","10","between","200","4","29"
"372","10","between","200","3","19"
"375","10","between","200","1","93"
"377","10","between","200","2","45"
"374","10","between","200","5","23"
"373","10","between","200","2","45"
"373","10","between","200","3","25"
"376","10","between","200","2","35"
"377","10","between","200","3","25"
"372","10","between","200","4","17"
"374","10","between","200","6","19"
"373","10","between","200","4","13"
"377","10","between","200","4","23"
"300","6","eigen","300","15","94"
"375","10","between","200","2","26"
"372","10","between","200","5","11"
"376","10","between","200","3","28"
"373","10","between","200","5","12"
"375","10","between","200","3","24"
"377","10","between","200","5","13"
"374","10","between","200","7","16"
"372","10","between","200","6","11"
"376","10","between","200","4","24"
"377","10","between","200","6","13"
"373","10","between","200","6","11"
"375","10","between","200","4","21"
"372","10","between","200","7","9"
"377","10","between","200","7","12"
"377","10","between","200","8","12"
"374","10","between","200","8","16"
"376","10","between","200","5","23"
"373","10","between","200","7","11"
"375","10","between","200","5","18"
"377","10","between","200","9","12"
"372","10","between","200","8","9"
"374","10","between","200","9","12"
"373","10","between","200","8","10"
"375","10","between","200","6","14"
"377","10","between","200","10","10"
"376","10","between","200","6","17"
"373","10","between","200","9","9"
"374","10","between","200","10","11"
"300","6","eigen","300","16","94"
"372","10","between","200","9","9"
"373","10","between","200","10","9"
"375","10","between","200","7","13"
"374","10","between","200","11","9"
"371","10","between","200","8","8"
"376","10","between","200","7","12"
"372","10","between","200","10","8"
"375","10","between","200","8","10"
"371","10","between","200","9","8"
"377","10","between","200","11","8"
"376","10","between","200","8","11"
"371","10","between","200","10","8"
"377","10","between","200","12","7"
"372","10","between","200","11","7"
"373","10","between","200","11","8"
"374","10","between","200","12","9"
"375","10","between","200","9","9"
"377","10","between","200","13","6"
"373","10","between","200","12","8"
"372","10","between","200","12","6"
"371","10","between","200","11","7"
"375","10","between","200","10","9"
"377","10","between","200","14","6"
"375","10","between","200","11","9"
"372","10","between","200","13","5"
"374","10","between","200","13","8"
"375","10","between","200","12","9"
"373","10","between","200","13","7"
"377","10","between","200","15","5"
"376","10","between","200","9","9"
"371","10","between","200","12","6"
"375","10","between","200","13","9"
"376","10","between","200","10","8"
"377","10","between","200","16","5"
"373","10","between","200","14","6"
"372","10","between","200","14","5"
"375","10","between","200","14","8"
"374","10","between","200","14","7"
"377","10","between","200","17","5"
"376","10","between","200","11","8"
"375","10","between","200","15","7"
"372","10","between","200","15","5"
"371","10","between","200","13","6"
"375","10","between","200","16","7"
"377","10","between","200","18","4"
"373","10","between","200","15","6"
"372","10","between","200","16","4"
"376","10","between","200","12","7"
"374","10","between","200","15","7"
"375","10","between","200","17","6"
"377","10","between","200","19","4"
"376","10","between","200","13","6"
"375","10","between","200","18","6"
"372","10","between","200","17","4"
"371","10","between","200","14","6"
"373","10","between","200","16","5"
"375","10","between","200","19","5"
"376","10","between","200","14","6"
"372","10","between","200","18","4"
"374","10","between","200","16","6"
"379","10","between","200","0","200"
"373","10","between","200","17","5"
"371","10","between","200","15","5"
"376","10","between","200","15","5"
"372","10","between","200","19","4"
"378","10","between","200","0","200"
"376","10","between","200","16","4"
"373","10","between","200","18","5"
"380","10","between","200","0","200"
"374","10","between","200","17","5"
"376","10","between","200","17","4"
"371","10","between","200","16","5"
"376","10","between","200","18","4"
"373","10","between","200","19","5"
"376","10","between","200","19","4"
"374","10","between","200","18","4"
"371","10","between","200","17","4"
"381","10","between","300","0","300"
"374","10","between","200","19","4"
"378","10","between","200","1","52"
"371","10","between","200","18","4"
"382","10","between","300","0","300"
"379","10","between","200","1","69"
"378","10","between","200","2","52"
"380","10","between","200","1","93"
"371","10","between","200","19","4"
"379","10","between","200","2","58"
"300","6","eigen","300","17","94"
"378","10","between","200","3","24"
"383","10","between","300","0","300"
"384","10","between","300","0","300"
"378","10","between","200","4","17"
"378","10","between","200","5","15"
"379","10","between","200","3","27"
"385","10","between","300","0","300"
"380","10","between","200","2","37"
"378","10","between","200","6","12"
"378","10","between","200","7","11"
"378","10","between","200","8","11"
"378","10","between","200","9","10"
"378","10","between","200","10","10"
"378","10","between","200","11","7"
